"Duration,""Start Time"",""Profile Name"",""Country"",""Bookmark"",""Latest Bookmark"",""Supplemental Video Type"",""Attributes"",""Device Type"",""Title""";;;
"00:29:38,""2021-11-04 01:26:16"",""Ryan"",""BR (Brazil)"",""00:28:48"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 10 (episódio 10)""";;;
"00:39:51,""2021-11-04 00:45:37"",""Ryan"",""BR (Brazil)"",""00:54:43"",""00:54:43"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 9 (episódio 9)""";;;
"00:06:37,""2021-11-04 00:37:24"",""Ryan"",""BR (Brazil)"",""00:50:17"",""00:50:17"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 8 (episódio 8)""";;;
"00:00:07,""2021-11-04 00:37:00"",""Ryan"",""BR (Brazil)"",""00:31:52"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 9 (episódio 9)""";;
"00:19:44,""2021-11-03 20:08:55"",""Ryan"",""BR (Brazil)"",""00:19:44"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Você nem imagina""";;;
"00:02:46,""2021-11-03 20:02:54"",""Ryan"",""BR (Brazil)"",""00:42:40"",""00:42:40"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Tensão final (episódio 10)""";;
"00:31:20,""2021-11-03 01:03:46"",""Ryan"",""BR (Brazil)"",""00:31:50"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 9 (episódio 9)""";;
"00:00:03,""2021-11-02 23:57:02"",""Ryan"",""BR (Brazil)"",""00:00:03"",""00:00:03"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Liga da Justiça""";;
"00:48:23,""2021-11-02 22:43:57"",""Ryan"",""BR (Brazil)"",""00:49:46"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 8 (episódio 8)""";;
"00:47:44,""2021-11-02 21:56:10"",""Ryan"",""BR (Brazil)"",""00:48:52"",""00:48:52"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 7 (episódio 7)""";;;
"00:21:58,""2021-11-02 21:33:32"",""Ryan"",""BR (Brazil)"",""00:50:04"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 6 (episódio 6)""";;;
"00:00:27,""2021-11-02 21:32:46"",""Ryan"",""BR (Brazil)"",""00:03:48"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 7 (episódio 7)""";;;
"00:16:59,""2021-11-02 16:29:23"",""Ryan"",""BR (Brazil)"",""00:40:02"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Tensão final (episódio 10)""";;
"00:22:59,""2021-11-02 16:05:23"",""Ryan"",""BR (Brazil)"",""00:23:04"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Tensão final (episódio 10)""";;
"00:16:50,""2021-11-02 15:48:09"",""Ryan"",""BR (Brazil)"",""00:45:46"",""00:45:46"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Ômega (episódio 9)""";;
"00:04:47,""2021-11-02 15:41:36"",""Ryan"",""BR (Brazil)"",""00:28:56"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Ômega (episódio 9)""";;;
"00:24:11,""2021-11-02 13:43:03"",""Ryan"",""BR (Brazil)"",""00:24:15"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Ômega (episódio 9)""";;
"00:00:34,""2021-11-02 13:42:24"",""Ryan"",""BR (Brazil)"",""00:45:37"",""00:45:37"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Tudo de uma vez (episódio 8)""";;
"00:16:50,""2021-11-02 01:21:08"",""Ryan"",""BR (Brazil)"",""00:40:17"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Exército de Ladrões: Invasão da Europa""";;
"00:26:41,""2021-11-02 00:48:20"",""Ryan"",""BR (Brazil)"",""00:26:41"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Exército de Ladrões: Invasão da Europa""";;;
"00:00:10,""2021-11-02 00:47:44"",""Ryan"",""BR (Brazil)"",""00:00:10"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Exército de Ladrões: Invasão da Europa""";;;
"00:04:14,""2021-11-02 00:12:24"",""Ryan"",""BR (Brazil)"",""00:45:04"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Tudo de uma vez (episódio 8)""";;
"00:40:47,""2021-11-01 23:00:16"",""Ryan"",""BR (Brazil)"",""00:40:52"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Tudo de uma vez (episódio 8)""";;;
"00:42:32,""2021-11-01 22:17:40"",""Ryan"",""BR (Brazil)"",""00:42:37"",""00:42:37"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: O plano perfeito (episódio 7)""";;
"00:41:03,""2021-11-01 21:36:05"",""Ryan"",""BR (Brazil)"",""00:39:00"",""00:39:00"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: O labirinto (episódio 6)""";;
"00:29:40,""2021-11-01 21:06:25"",""Ryan"",""BR (Brazil)"",""00:47:57"",""00:47:57"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: O passado é um prólogo (episódio 5)""";;
"00:12:07,""2021-11-01 20:20:01"",""Ryan"",""BR (Brazil)"",""00:17:19"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: O passado é um prólogo (episódio 5)""";;;
"00:05:12,""2021-11-01 20:12:38"",""Ryan"",""BR (Brazil)"",""00:05:17"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: O passado é um prólogo (episódio 5)""";;
"00:44:55,""2021-11-01 19:27:40"",""Ryan"",""BR (Brazil)"",""00:45:00"",""00:45:00"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Memórias (episódio 4)""";;;
"00:03:56,""2021-11-01 19:23:40"",""Ryan"",""BR (Brazil)"",""00:46:53"",""00:46:53"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: A casa de bonecas (episódio 3)""";;
"00:20:46,""2021-11-01 18:56:48"",""Ryan"",""BR (Brazil)"",""00:20:46"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Pai em Dose Dupla 2""";;;
"00:25:43,""2021-11-01 13:05:10"",""Ryan"",""BR (Brazil)"",""01:05:53"",""01:05:53"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Superbad – É Hoje""";;
"00:02:24,""2021-11-01 02:29:41"",""Ryan"",""BR (Brazil)"",""00:03:32"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 7 (episódio 7)""";;
"00:41:19,""2021-11-01 01:48:17"",""Ryan"",""BR (Brazil)"",""00:50:06"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 6 (episódio 6)""";;
"00:08:32,""2021-11-01 01:23:41"",""Ryan"",""BR (Brazil)"",""00:08:52"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 6 (episódio 6)""";;
"00:47:21,""2021-11-01 00:35:53"",""Ryan"",""BR (Brazil)"",""00:50:17"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 5 (episódio 5)""";;
"00:01:44,""2021-11-01 00:34:03"",""Ryan"",""BR (Brazil)"",""00:01:55"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 5 (episódio 5)""";;
"00:28:21,""2021-11-01 00:05:23"",""Ryan"",""BR (Brazil)"",""00:50:58"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 4 (episódio 4)""";;
"00:08:54,""2021-10-31 23:24:53"",""Ryan"",""BR (Brazil)"",""00:13:13"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 4 (episódio 4)""";;;
"00:00:10,""2021-10-31 23:24:24"",""Ryan"",""BR (Brazil)"",""00:00:04"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 9 (episódio 9)""";;
"00:10:15,""2021-10-31 18:21:42"",""Ryan"",""BR (Brazil)"",""00:42:59"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: A casa de bonecas (episódio 3)""";;
"00:20:01,""2021-10-31 05:08:25"",""Ryan"",""BR (Brazil)"",""00:20:06"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 9 (episódio 9)""";;
"00:49:41,""2021-10-31 04:18:42"",""Ryan"",""BR (Brazil)"",""00:49:46"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 8 (episódio 8)""";;;
"00:47:31,""2021-10-31 03:31:01"",""Ryan"",""BR (Brazil)"",""00:48:53"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 7 (episódio 7)""";;
"00:50:01,""2021-10-31 02:40:58"",""Ryan"",""BR (Brazil)"",""00:50:06"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 6 (episódio 6)""";;;
"00:50:07,""2021-10-31 01:50:49"",""Ryan"",""BR (Brazil)"",""00:50:18"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 5 (episódio 5)""";;;
"00:42:53,""2021-10-31 01:07:50"",""Ryan"",""BR (Brazil)"",""00:50:58"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 4 (episódio 4)""";;
"00:08:01,""2021-10-30 21:58:07"",""Ryan"",""BR (Brazil)"",""00:08:06"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 4 (episódio 4)""";;
"00:31:21,""2021-10-30 21:21:08"",""Ryan"",""BR (Brazil)"",""00:51:25"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 3 (episódio 3)""";;;
"00:00:04,""2021-10-30 21:20:51"",""Ryan"",""BR (Brazil)"",""00:00:04"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 4 (episódio 4)""";;
"00:32:45,""2021-10-30 20:28:16"",""Ryan"",""BR (Brazil)"",""00:32:50"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: A casa de bonecas (episódio 3)""";;
"00:38:22,""2021-10-30 19:49:50"",""Ryan"",""BR (Brazil)"",""00:45:23"",""00:45:23"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Cabeça e coração (episódio 2)""";;
"00:07:00,""2021-10-30 19:37:17"",""Ryan"",""BR (Brazil)"",""00:07:05"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: Cabeça e coração (episódio 2)""";;
"00:48:59,""2021-10-30 18:48:15"",""Ryan"",""BR (Brazil)"",""00:48:59"",""00:48:59"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Locke & Key: Temporada 2: A grande estreia (episódio 1)""";;;
"00:49:59,""2021-10-30 00:46:06"",""Ryan"",""BR (Brazil)"",""00:51:21"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 3 (episódio 3)""";;;
"00:50:51,""2021-10-29 23:55:13"",""Ryan"",""BR (Brazil)"",""00:52:13"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 2 (episódio 2)""";;;
"00:32:47,""2021-10-29 23:21:57"",""Ryan"",""BR (Brazil)"",""00:49:07"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 1 (episódio 1)""";;;
"00:00:14,""2021-10-29 23:18:59"",""Ryan"",""BR (Brazil)"",""00:13:50"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 1 (episódio 1)""";;
"00:00:03,""2021-10-29 23:18:36"",""Ryan"",""BR (Brazil)"",""00:00:03"",""00:00:03"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""O Filho de Chucky""";;
"00:00:32,""2021-10-29 22:48:35"",""Ryan"",""BR (Brazil)"",""00:13:36"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 1 (episódio 1)""";;;
"00:39:32,""2021-10-29 02:35:33"",""Ryan"",""BR (Brazil)"",""00:39:37"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 3 (episódio 3)""";;
"00:50:58,""2021-10-29 01:44:33"",""Ryan"",""BR (Brazil)"",""00:52:16"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 2 (episódio 2)""";;
"00:49:09,""2021-10-29 00:55:21"",""Ryan"",""BR (Brazil)"",""00:49:09"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 1 (episódio 1)""";;;
"00:14:35,""2021-10-27 21:27:47"",""Ryan"",""BR (Brazil)"",""00:14:35"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Sintonia: Temporada 2: Família a gente que escolhe (episódio 1)""";;;
"00:03:05,""2021-10-26 02:57:25"",""Ryan"",""BR (Brazil)"",""00:03:03"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Peaky Blinders: Sangue, Apostas e Navalhas: Temporada 1: Episódio 1 (episódio 1)""";;;
"00:18:00,""2021-10-25 23:44:11"",""Ryan"",""BR (Brazil)"",""00:18:00"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Better Than Us: Temporada 1: Episódio 1 (episódio 1)""";;
"00:00:13,""2021-10-25 22:48:56"",""Ryan"",""BR (Brazil)"",""00:00:13"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Vis a vis: Temporada 1: Mosca-morta (episódio 1)""";;
"00:01:00,""2021-10-25 12:41:21"",""Ryan"",""BR (Brazil)"",""00:13:07"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Superbad – É Hoje""";;
"00:31:17,""2021-10-24 20:35:17"",""Ryan"",""BR (Brazil)"",""00:54:40"",""00:54:40"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Casamento às Cegas: Brasil: Temporada 1: A Hora da verdade (episódio 10)""";;;
"00:14:21,""2021-10-24 20:19:42"",""Ryan"",""BR (Brazil)"",""01:01:01"",""01:01:01"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Casamento às Cegas: Brasil: Temporada 1: Despedida de solteiro (episódio 9)""";;;
"00:08:57,""2021-10-23 17:24:58"",""Ryan"",""BR (Brazil)"",""00:12:10"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Superbad – É Hoje""";;;
"00:03:20,""2021-10-23 16:21:57"",""Ryan"",""BR (Brazil)"",""00:03:20"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Superbad – É Hoje""";;
"00:00:02,""2021-10-23 02:14:20"",""Ryan"",""BR (Brazil)"",""00:00:02"",""00:00:02"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""13 de Novembro - Terror em Paris: Minissérie: Episódio 1 (episódio 1)""";;
"00:58:54,""2021-10-22 03:57:15"",""Ryan"",""BR (Brazil)"",""00:58:57"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Casamento às Cegas: Brasil: Temporada 1: A Hora da verdade (episódio 10)""";;;
"01:01:06,""2021-10-22 02:56:06"",""Ryan"",""BR (Brazil)"",""01:01:06"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Casamento às Cegas: Brasil: Temporada 1: Despedida de solteiro (episódio 9)""";;;
"00:23:38,""2021-10-22 02:31:36"",""Ryan"",""BR (Brazil)"",""00:56:22"",""00:56:22"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 8 (episódio 8)""";;;
"00:19:07,""2021-10-22 00:43:51"",""Ryan"",""BR (Brazil)"",""00:19:11"",""00:19:11"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 3 (episódio 3)""";;
"00:32:29,""2021-10-22 00:10:36"",""Ryan"",""BR (Brazil)"",""00:44:03"",""00:44:03"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 2 (episódio 2)""";;;
"00:00:21,""2021-10-22 00:10:01"",""Ryan"",""BR (Brazil)"",""00:01:37"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 3 (episódio 3)""";;;
"00:01:52,""2021-10-21 16:46:17"",""Ryan"",""BR (Brazil)"",""01:45:51"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Fomos Canções""";;
"00:00:01,""2021-10-21 16:38:59"",""Ryan"",""BR (Brazil)"",""00:39:58"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Você: Temporada 1: Um relacionamento especial (episódio 7)""";;
"00:00:30,""2021-10-21 16:37:20"",""Ryan"",""BR (Brazil)"",""00:30:42"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 8 (episódio 8)""";;;
"00:00:02,""2021-10-21 16:36:39"",""Ryan"",""BR (Brazil)"",""00:44:19"",""00:44:19"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 7 (episódio 7)""";;;
"00:55:51,""2021-10-21 02:41:00"",""Ryan"",""BR (Brazil)"",""00:56:35"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 8 (episódio 8)""";;
"00:32:46,""2021-10-21 02:08:03"",""Ryan"",""BR (Brazil)"",""00:43:20"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 7 (episódio 7)""";;
"00:03:50,""2021-10-21 01:58:28"",""Ryan"",""BR (Brazil)"",""00:03:50"",""00:03:50"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""O Protetor 2""";;
"00:58:41,""2021-10-21 00:03:31"",""Ryan"",""BR (Brazil)"",""00:58:45"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Casamento às Cegas: Brasil: Temporada 1: A Hora da verdade (episódio 10)""";;;
"00:52:10,""2021-10-20 23:10:41"",""Ryan"",""BR (Brazil)"",""01:02:22"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""Casamento às Cegas: Brasil: Temporada 1: Despedida de solteiro (episódio 9)""";;
"00:02:58,""2021-10-20 23:07:26"",""Ryan"",""BR (Brazil)"",""00:08:35"",""Not latest view"","""","""",""Apple iPhone 8 (GSM)"",""Casamento às Cegas: Brasil: Temporada 1: Despedida de solteiro (episódio 9)""";;;
"00:10:58,""2021-10-20 16:25:25"",""Ryan"",""BR (Brazil)"",""00:11:02"",""Not latest view"","""","""",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 7 (episódio 7)""";;;
"00:12:25,""2021-10-20 16:12:19"",""Ryan"",""BR (Brazil)"",""00:47:40"",""00:47:40"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 6 (episódio 6)""";;
"00:37:12,""2021-10-20 15:03:47"",""Ryan"",""BR (Brazil)"",""00:37:15"",""Not latest view"","""",""Autoplayed: user action: User_Interaction";" "",""LG 2017 LG M16p Standard UHD TV Smart TV"",""My Name: Temporada 1: Episódio 6 (episódio 6)""";;
