Duration,Start Time,Profile Name,Country,Bookmark,Latest Bookmark,Supplemental Video Type,Attributes,Device Type,Title
00:01:07,21-06-2024,Extra,BR (Brazil),00:01:07,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Uma Noite de Primavera: Temporada 1 (Trailer)
00:00:15,21-06-2024,Extra,BR (Brazil),00:00:15,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Homemade Love Story: Limited Series_hook_primary_16x9_backfill
00:00:19,21-06-2024,Extra,BR (Brazil),00:00:19,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 2): Intensivão de Amor
00:00:07,21-06-2024,Extra,BR (Brazil),00:00:07,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Suspicious Partner: Limited Series_hook_primary_16x9_backfill
00:00:11,21-06-2024,Extra,BR (Brazil),00:00:11,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Hospital Playlist: Season 1 - Upper Bound Clip 10
00:00:25,21-06-2024,Extra,BR (Brazil),00:00:25,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Suspicious Partner: Limited Series_hook_primary_16x9_backfill
00:00:14,21-06-2024,Extra,BR (Brazil),00:00:14,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Hospital Playlist: Season 1 - Upper Bound Clip 10
00:00:11,21-06-2024,Extra,BR (Brazil),00:00:11,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Beauty and the Devoted: Season 1_hook_primary_16x9
00:02:02,21-06-2024,Extra,BR (Brazil),00:14:46,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Médicos em Colapso: Minissérie: Episódio 1 (episódio 1)
00:00:20,21-06-2024,Extra,BR (Brazil),00:00:20,00:00:20,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Doctor Slump: Season 1_hook_01_16x9
00:00:14,21-06-2024,Extra,BR (Brazil),00:00:14,00:00:14,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Love (ft. Marriage and Divorce): Season 1 - Upper Bound Clip 9
00:00:24,21-06-2024,Extra,BR (Brazil),00:00:24,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Beauty and the Devoted: Season 1_hook_primary_16x9
00:00:08,21-06-2024,Extra,BR (Brazil),00:00:08,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Trailer 2): O Rei Eterno
00:00:13,21-06-2024,Extra,BR (Brazil),00:00:13,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Trailer 2): O Rei Eterno
00:00:11,21-06-2024,Extra,BR (Brazil),00:00:11,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Love (ft. Marriage and Divorce): Season 1 - Upper Bound Clip 9
00:00:20,21-06-2024,Extra,BR (Brazil),00:00:20,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Wok of Love: Limited Series_hook_02_16x9_backfill
00:00:20,21-06-2024,Extra,BR (Brazil),00:00:20,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,True Beauty: Season 1_hook_02_16x9
00:00:04,21-06-2024,Extra,BR (Brazil),00:00:04,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Young Lady and Gentleman: Limited Series_hook_primary
00:00:16,21-06-2024,Extra,BR (Brazil),00:00:16,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Beauty and the Devoted: Season 1_hook_primary_16x9
00:21:08,21-06-2024,Extra,BR (Brazil),00:26:12,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Uma Chance de Vida: Minissérie: Episódio 2 (episódio 2)
00:36:05,21-06-2024,Extra,BR (Brazil),00:42:42,Not latest view,,,DefaultWidevineAndroidPhone,Alquimia das Almas: Parte 1: Episódio 9 (episódio 9)
00:25:04,21-06-2024,Extra,BR (Brazil),01:14:43,Not latest view,,,DefaultWidevineAndroidPhone,Alquimia das Almas: Parte 1: Episódio 8 (episódio 8)
00:04:23,21-06-2024,Extra,BR (Brazil),00:05:06,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Uma Chance de Vida: Minissérie: Episódio 2 (episódio 2)
00:07:30,21-06-2024,Extra,BR (Brazil),01:04:26,01:04:26,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Uma Chance de Vida: Minissérie: Episódio 1 (episódio 1)
00:00:41,21-06-2024,Extra,BR (Brazil),00:00:41,00:00:41,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Put Your Head on My Shoulder: Season 1_hook_primary_16x9
00:00:30,21-06-2024,Extra,BR (Brazil),00:00:30,00:00:30,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,A Love So Beautiful: Season 1_hook_02_16x9
00:00:47,21-06-2024,Extra,BR (Brazil),00:00:47,00:00:47,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Trailer): Irmãos Sun
00:00:18,21-06-2024,Extra,BR (Brazil),00:00:18,00:00:18,TEASER_TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Teaser 2): Clube das Mães
00:00:51,21-06-2024,Extra,BR (Brazil),00:00:51,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Inspector Koo: Season 1_hook_01_16x9
00:00:28,21-06-2024,Extra,BR (Brazil),00:00:28,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe): Dra. Cha
00:00:11,21-06-2024,Extra,BR (Brazil),00:00:11,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Dracula Untold_hook_primary_16x9
00:00:25,21-06-2024,Extra,BR (Brazil),00:00:25,00:00:25,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:05,21-06-2024,Extra,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Hwarang: Limited Series_hook_01_16x9_backfill
00:00:09,21-06-2024,Extra,BR (Brazil),00:00:09,00:00:09,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Move to Heaven: Season 1 - Upper Bound Clip 6
00:00:06,21-06-2024,Extra,BR (Brazil),00:00:06,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Trailer: Papel de Rainha
00:00:48,21-06-2024,Extra,BR (Brazil),00:00:48,00:00:48,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Primeira Vez Amor: Temporada 2 (Trailer)
00:00:05,21-06-2024,Extra,BR (Brazil),00:06:17,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Hotel Del Luna: Minissérie: Episódio 1 (episódio 1)
00:06:17,21-06-2024,Extra,BR (Brazil),00:06:17,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Hotel Del Luna: Minissérie: Episódio 1 (episódio 1)
00:00:24,21-06-2024,Extra,BR (Brazil),00:00:24,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Para Sempre Camélia: Temporada 1 (Trailer)
00:00:23,21-06-2024,Extra,BR (Brazil),00:00:23,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Young Lady and Gentleman: Limited Series_hook_primary
00:00:04,21-06-2024,Extra,BR (Brazil),00:00:04,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Navillera: Season 1_hook_01_16x9
00:00:29,21-06-2024,Extra,BR (Brazil),00:00:29,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Love (ft. Marriage and Divorce): Season 1 - Upper Bound Clip 9
00:00:13,21-06-2024,Extra,BR (Brazil),00:00:13,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Beauty and the Devoted: Season 1_hook_primary_16x9
00:18:49,31-05-2024,Extra,BR (Brazil),00:22:05,00:22:05,,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,JoJo's Bizarre Adventure: Stardust Crusaders: Quem será o juiz? (episódio 2)
00:23:31,31-05-2024,Extra,BR (Brazil),00:23:31,00:23:31,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,JoJo's Bizarre Adventure: Stardust Crusaders: O homem possuído por um espírito maligno (episódio 1)
00:21:33,31-05-2024,Extra,BR (Brazil),00:21:35,00:21:35,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: O ascendente (episódio 26)
00:20:56,31-05-2024,Extra,BR (Brazil),00:21:59,00:21:59,,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: O nascimento do ser supremo (episódio 25)
00:22:01,31-05-2024,Extra,BR (Brazil),00:22:02,00:22:02,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,JoJo's Bizarre Adventure: Phantom Blood/Battle Tendency: Os laços de JoJo (episódio 24)
00:00:04,31-05-2024,Extra,BR (Brazil),00:00:04,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,JoJo's Bizarre Adventure: Golden Wind_hook_01_16x9
00:00:13,31-05-2024,Extra,BR (Brazil),00:00:13,00:00:13,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): The Seven Deadly Sins: Os Quatro Cavaleiros do Apocalipse
00:00:10,31-05-2024,Extra,BR (Brazil),00:00:10,00:00:10,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Dungeon Meshi
00:00:18,31-05-2024,Extra,BR (Brazil),00:00:18,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Black Clover: Season 1_hook_04_16x9
00:00:05,31-05-2024,Extra,BR (Brazil),00:00:05,00:00:05,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Trailer): Assim Falava Kishibe Rohan
00:00:04,31-05-2024,Extra,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Akuma-kun
00:00:13,31-05-2024,Extra,BR (Brazil),00:00:13,00:00:13,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Sirius the Jaeger: Season 1_hook_primary_16x9
00:00:10,31-05-2024,Extra,BR (Brazil),00:00:10,00:00:10,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,maboroshi (Clipe): maboroshi
00:00:15,31-05-2024,Extra,BR (Brazil),00:00:15,00:00:15,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Kabaneri da Fortaleza de Ferro: A Batalha de Unato (Trailer)
00:00:06,31-05-2024,Extra,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 2 (Clipe): Ghost in the Shell: SAC_2045
00:00:05,31-05-2024,Extra,BR (Brazil),00:00:05,00:00:05,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,LOST SONG (Trailer)
00:00:10,31-05-2024,Extra,BR (Brazil),00:00:10,00:00:10,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Great Pretender: Season 2_CLIP_MUSIC_NON2
00:00:05,31-05-2024,Extra,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe): Tekken: Bloodline
00:00:35,31-05-2024,Extra,BR (Brazil),00:00:35,00:00:35,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:38,31-05-2024,Extra,BR (Brazil),00:00:38,00:00:38,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Pokémon: As Crônicas de Arceus (Clipe 10): Pokémon: As Crônicas de Arceus
00:00:04,31-05-2024,Extra,BR (Brazil),00:00:04,00:00:04,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Trailer: Monster Hunter: Legends of the Guild
00:00:13,31-05-2024,Extra,BR (Brazil),00:00:13,00:00:13,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Clipe 2): Castlevania: Noturno
00:00:11,31-05-2024,Extra,BR (Brazil),00:00:11,00:00:11,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Little Witch Academia: Season 1_hook_01_16x9
00:00:04,31-05-2024,Extra,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:03,31-05-2024,Extra,BR (Brazil),00:00:03,00:00:03,,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Drifting Home
00:00:02,31-05-2024,Extra,BR (Brazil),00:00:02,00:00:02,,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Princesa Mononoke
00:00:09,31-05-2024,Extra,BR (Brazil),00:00:09,00:00:09,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Kiki's Delivery Service_hook_04_16x9
00:00:08,31-05-2024,Extra,BR (Brazil),00:00:08,00:00:08,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Arrietty_hook_primary_16x9
00:00:04,31-05-2024,Extra,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:05,31-05-2024,Extra,BR (Brazil),00:00:05,Not latest view,,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Haikyuu!!: Haikyu!!: O fim e o começo (episódio 1)
00:00:05,31-05-2024,Extra,BR (Brazil),00:00:05,Not latest view,,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Haikyuu!!: Haikyu!!: O fim e o começo (episódio 1)
00:00:09,31-05-2024,Extra,BR (Brazil),00:00:09,Not latest view,,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Haikyuu!!: Haikyu!!: O fim e o começo (episódio 1)
00:00:58,31-05-2024,Extra,BR (Brazil),00:00:58,00:00:58,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 3 (Clipe 3): Doces Magnólias
00:00:06,31-05-2024,Extra,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:11,31-05-2024,Extra,BR (Brazil),00:00:11,00:00:11,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Courageous_hook_primary_16x9
00:01:02,31-05-2024,Extra,BR (Brazil),00:01:02,00:01:02,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Deep End of the Ocean_hook_03_16x9
00:00:18,31-05-2024,Extra,BR (Brazil),00:00:18,00:00:18,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Diálogos com Ruth de Souza_hook_primary_16x9
00:00:08,31-05-2024,Extra,BR (Brazil),00:00:08,00:00:08,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Trailer: Doleira: A História de Nelma Kodama
00:00:04,31-05-2024,Extra,BR (Brazil),00:00:04,00:00:04,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Orion e o Escuro (Clipe): Orion e o Escuro
00:00:12,31-05-2024,Extra,BR (Brazil),00:00:12,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:30:48,30-05-2024,Extra,BR (Brazil),00:30:48,Not latest view,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Redescobrindo o Amor: Minissérie: Episódio 2 (episódio 2)
00:00:07,30-05-2024,Extra,BR (Brazil),00:00:07,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:01:45,30-05-2024,Extra,BR (Brazil),00:01:45,Not latest view,,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Redescobrindo o Amor: Minissérie: Episódio 2 (episódio 2)
01:00:40,30-05-2024,Extra,BR (Brazil),01:01:12,01:01:12,,Autoplayed: user action: User_Interaction; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Redescobrindo o Amor: Minissérie: Episódio 1 (episódio 1)
00:00:14,30-05-2024,Extra,BR (Brazil),00:00:14,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:35,30-05-2024,Extra,BR (Brazil),00:00:35,00:00:35,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,City Hunter (Clipe): City Hunter
00:00:32,30-05-2024,Extra,BR (Brazil),00:00:32,00:00:32,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Amor Esquecido (Clipe): Amor Esquecido
00:00:21,30-05-2024,Extra,BR (Brazil),00:00:21,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Trailer): Entre a Razão e a Emoção
00:00:12,30-05-2024,Extra,BR (Brazil),00:00:12,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Beyond Evil: Season 1_hook_05_16x9
00:00:20,30-05-2024,Extra,BR (Brazil),00:00:20,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,100 Days My Prince: Season 1_hook_02_16x9
00:00:26,30-05-2024,Extra,BR (Brazil),00:00:26,00:00:26,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,"Hae-Ryung, a historiadora: Temporada 1 (Trailer 2)"
00:00:35,30-05-2024,Extra,BR (Brazil),00:00:35,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:14,30-05-2024,Extra,BR (Brazil),00:00:14,00:00:14,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Navillera: Season 1_hook_primary_16x9
00:00:49,30-05-2024,Extra,BR (Brazil),00:00:49,00:00:49,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Temporada 1 (Trailer): Queenmaker
00:00:36,30-05-2024,Extra,BR (Brazil),00:00:36,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Business Proposal: Season 1_hook_primary_16x9
00:00:09,30-05-2024,Extra,BR (Brazil),00:00:09,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Trailer: Hierarchy
00:00:10,30-05-2024,Extra,BR (Brazil),00:00:10,00:00:10,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:20,30-05-2024,Extra,BR (Brazil),00:00:20,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,True Beauty: Season 1_hook_02_16x9
00:00:06,30-05-2024,Extra,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:12,30-05-2024,Extra,BR (Brazil),00:00:12,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:39,30-05-2024,Extra,BR (Brazil),00:00:39,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Itaewon Class: Season 1_CLIP_MUSIC_NON3
00:00:16,30-05-2024,Extra,BR (Brazil),00:00:16,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,The Atypical Family: Season 1_hook_02_16x9
00:00:10,30-05-2024,Extra,BR (Brazil),00:00:10,Not latest view,TRAILER,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Trailer: Uma Família Inusitada
00:00:18,29-05-2024,Extra,BR (Brazil),00:01:41,00:01:41,,,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Ombro Amigo: Temporada 1: Episódio 1 (episódio 1)
00:01:24,29-05-2024,Extra,BR (Brazil),00:01:24,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Put Your Head on My Shoulder: Season 1_hook_primary_16x9
00:00:07,29-05-2024,Extra,BR (Brazil),00:00:07,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 2): Celebrity
00:00:11,29-05-2024,Extra,BR (Brazil),00:00:11,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 2): Celebrity
00:00:05,29-05-2024,Extra,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:12,29-05-2024,Extra,BR (Brazil),00:00:12,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe 1): As Três Irmãs
00:00:23,29-05-2024,Extra,BR (Brazil),00:00:23,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:13,29-05-2024,Extra,BR (Brazil),00:00:13,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
00:00:07,29-05-2024,Extra,BR (Brazil),00:00:07,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,True Beauty: Season 1_hook_02_16x9
00:00:26,29-05-2024,Extra,BR (Brazil),00:00:26,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Minissérie (Clipe): O Bonde
00:00:09,29-05-2024,Extra,BR (Brazil),00:00:09,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,True Beauty: Season 1_hook_02_16x9
00:00:26,29-05-2024,Extra,BR (Brazil),00:00:26,Not latest view,HOOK,Autoplayed: user action: None; ,Panasonic 2018 MT5811 4K FRCTcon TV Smart TV,Unknown Title
